blkID	Label	tag_code0	tag_code1	tag_code2	tag_code3	tag_code4	tag_code5	tag_code6	tag_code7	tag_code8	tag_code9	tag_code10	tag_code11	tag_code12	tag_code13
blk_-7266711648018793699	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_9146254623576405494	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-6966935672736779591	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_-7411687001739959508	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_6514181997629420906	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-4434479572312007079	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-3339018122410311668	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_5272761429354463572	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_-1680563440028826904	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-5671206752084326639	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_1649162819905816843	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_-2541428592126088938	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_6547729596040509998	Anomaly	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_-3673133694834392576	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_48742413802609430	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_6085274723649229095	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-227411387418683230	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_3079488924320077240	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_692184983396207285	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-5009274684359267777	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_2599050023684318911	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_3911263675181899748	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_5641239200978828454	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-8852638972311349374	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-719498947487451844	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-3170270010972115378	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_6988110707613820142	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-1490623381339215624	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_-2192382893903170466	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_-6247364168500873179	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_4234385041723406944	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_8968608251219902913	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-8502460962248995911	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-1201318815778694289	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-9089815063425241739	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_1389634598105954660	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_557803157214911261	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-1435656632270396446	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_7345322407792942877	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_-8939321760994370713	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_3958940914408609637	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_5106303344783117537	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_6628512193350164674	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_-5587827566367944828	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-743349875664670637	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_4581070264530964999	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_2139707931694085102	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-3056652732896088330	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_73389299186801686	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_4963214289850966664	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-8082428389627750477	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_6338761369201338121	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_7489155602821840025	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_2038610753592374847	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_2101007907134483259	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_3848747149919646864	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_8059204889272489644	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_1683075246463470765	Normal	0	0	0	0	0	1	0	0	0	1	0	0	0	0
blk_9216955386716663841	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_4048438071314937575	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_-1432303681669932458	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_1910039736720341651	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_1646534811870220828	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-4984504651603069357	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_424461424221613461	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_7297060562345904886	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-7391656937286046074	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_387577766066135394	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_6107935679779418195	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_3584162266158512993	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-2591043665372016488	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-1732662141253491971	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_4959462704623252283	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_4553790855855864497	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-3261177124784025140	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_7501235595045510958	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-3486808304671603275	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_6563909003697001371	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_4068667188725811395	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-7355153279766988632	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-4854562124894030819	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_1828089683746536118	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_1345503778930512538	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_4318179566727871532	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_727000711161641724	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-2916658835497879256	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_7227035060836018780	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_4069436988023676023	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-3981735565440284420	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_728165942214842306	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-3157541550945505354	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_7838843222458775811	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_3088175971503531298	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-3620767662957963389	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-5078186985701364847	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_7193551490488433552	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-8022986908643041177	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_-5003122231679852524	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_-3276232266876914214	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-7667417209393167541	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_-5400783031085008882	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-1197396592032418307	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_7533949673910842243	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_8842097432176169457	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_560063894682806537	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_2652444451422301232	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_7016884347337429710	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-4174618838156947380	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-3402248757106237109	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-8915123233040672605	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_-5633587983998853189	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_2570966823909513791	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-6168484338203583997	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_-3172594752427649592	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_8285441926344578159	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_7415823309220171667	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_6749232449432458524	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_-5427918313707752877	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-4673509946769671609	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_-7803343374223161433	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-3275237990609680332	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_-8584158329012779023	Anomaly	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-4468166796563085237	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-463998587096565542	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_578261619176233743	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-3897674589140998025	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-3573208405519699182	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_4154740411570608045	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_8188837227311063557	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-4208396523159735354	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_7572868180557515526	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-1733803097614960767	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-7603795308074215276	Normal	0	0	0	1	0	0	0	0	0	0	0	0	0	0
blk_-2004529166303428909	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-5817942497672492100	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_-7512746652453970810	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_2618566506268332756	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_-265588615173040885	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_5971534893446541111	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_4742178675580222210	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-900229825899812461	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_300967862449910205	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_2059389709317340334	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-6865167803683277211	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_1321799290531408498	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-8507209254958698084	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-7716943410942322104	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_-6884056342993438262	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-4092973201423074374	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_5240632065631390212	Anomaly	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_-8907436477337775860	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-5340885607150360719	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_6702054389824523327	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_7703498406755483188	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_2904134648927436267	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-7125370327234065733	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_-5086369325828333421	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_8478683141242372735	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_668295516093167045	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-4737948505610037427	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_1584196996810164915	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_1150231966878829887	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_2967299761311489673	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_9095955277706686312	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-8558281124275910849	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_6552418180158772377	Anomaly	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_-3572295706132449090	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-1442905060580014339	Normal	0	0	0	0	0	0	0	0	0	0	0	0	0	1
blk_7760079751081658559	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_798664047382151445	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_8591104451552720112	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-531469051872229488	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_-4657423175636611807	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-6117917602803602155	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-7584542530081657301	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_4640277741339926850	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-7285565997486715015	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_3652427357251545055	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_5163387277374142808	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-1342669964196815853	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-424018194735922479	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-3754029959138975487	Anomaly	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-4149539113118855204	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_5868517220927475394	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_6093858391888371854	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_7048740572660501729	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-2025578204394955498	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-795209964982424254	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_7606019272539977822	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_1960893136630391966	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_-8632488927959646482	Anomaly	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_1302893891174665780	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-490230821467544285	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_4713968111267226537	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_7473411975130090672	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_753559000954836892	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_9085898147979939648	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_-5403209762224435166	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-6932221506331060207	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-7693277678281547790	Normal	0	0	0	0	0	0	0	0	0	0	0	0	0	1
blk_3792448673967861371	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_5496448884081025648	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_1102735311308675356	Anomaly	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_7094265091490664593	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_-1271403908410292619	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_-2439225174716664723	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_-9220604860626391374	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_-2557432794238860908	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_-8214089520956286311	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-8949548167466276130	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-4831379247767940447	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-7548149518969960333	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-7353572928777348242	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_7206839389762980382	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-9171803179611497035	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-4598246018559857954	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-6901909114834172466	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-6075803209168884005	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_-8617088607862430908	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_7347539858784653625	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_7855353385462032387	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_3733339790842827121	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-9017308542351369260	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-3734839878416656496	Anomaly	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-8360774680830158225	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_-6942784423611603919	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-5603192027616633151	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_-7854501109698465657	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_-4551689611865410817	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-1750007847201154657	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-3564493590065542578	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_-2929627680703662712	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_2708206493147801743	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-4110699195744660699	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_7721951162137927252	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_-1535908830476495455	Normal	0	0	0	0	0	0	0	0	0	0	0	0	0	1
blk_1184972950286241114	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-3396836569886642130	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_22457656256024207	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_5905689738251144455	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_-2210703755506918304	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_773599351835388127	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_3921292580505776296	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_4162832865986721185	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_2156262111024914941	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_4658551441818960395	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_3076992299328673559	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_6085442148007558065	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_1746384029810476219	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_4939101994162863442	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
blk_1144571179430079218	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_8693774866554287286	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_6695517786834913217	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_70980361971054326	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_6499414220139660338	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_8598135237831029828	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_7108974241330205218	Normal	0	0	0	0	0	0	0	0	0	0	0	0	0	1
blk_8929806114713265094	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_6445339027653789144	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_3235988328669699941	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_8699831307500970779	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_3221204570666147236	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-5808893254440551816	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_3940282600163903101	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_4233013542759682998	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_7360639743953947587	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_4182287230523664560	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_995094303184954394	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_3585424189730250601	Normal	0	0	0	1	0	0	0	0	0	0	0	0	0	0
blk_-5680441982827916621	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_2089955821703690032	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_1151012386083696649	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_4149909442914612270	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_2282833575688432184	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_3960527526103274525	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-852118157909078164	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_4292382298896622412	Anomaly	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-185994527242886002	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_8761786041973172187	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-5471660287004025096	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_3755116621101133849	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_-5542336029922582303	Normal	0	0	0	0	0	1	0	0	0	0	0	0	0	0
blk_165707910410871749	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_2957756905007569214	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_4884219613602801814	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_6698851413708497072	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_6730979070070986233	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-468830939205980722	Normal	0	0	0	0	2	0	0	0	0	0	0	0	0	0
blk_-7056746602297676104	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_8473858691873523269	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_6686361711974377273	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-6442394521537090621	Anomaly	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-5140072410813878235	Anomaly	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_6039898256291822367	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-7988596544606686086	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_5729560286355779655	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-989798817617753264	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-2242088550278361724	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_5602895463700536678	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_7580930377559819562	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_429279891070363457	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-9132218772786220159	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-2901266958756042716	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_6323743466920239525	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-7948158002985968470	Normal	0	0	1	0	0	0	0	0	0	0	0	0	0	0
blk_-8974021306351083168	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-4917866339076366459	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_8063831442998721547	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_-4468645577339843974	Normal	0	0	0	0	0	0	0	0	0	0	0	1	0	0
blk_9121519145462575118	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_-6773301007994789531	Normal	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-878226404201600469	Anomaly	1	0	0	0	0	0	0	0	0	0	0	0	0	0
blk_-6031720401337601269	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_-5159573936338473350	Normal	0	1	0	0	0	0	0	0	0	0	0	0	0	0
blk_-703436021914343546	Normal	0	0	0	0	1	0	0	0	0	0	0	0	0	0
blk_-8641647081502666269	Normal	0	0	0	0	0	0	0	0	0	1	0	0	0	0
blk_3542047035353248258	Normal	0	0	0	0	0	0	0	1	0	0	0	0	0	0
blk_-736188013503336717	Normal	0	0	0	0	0	0	0	0	0	0	1	0	0	0
blk_1188202922232921994	Normal	0	0	0	0	0	0	1	0	0	0	0	0	0	0
blk_-9049344623659872649	Normal	0	0	0	0	0	0	0	0	1	0	0	0	0	0
